image,true_label,full_ai_probability,spatial_only_ai_probability,frequency_only_ai_probability,full_minus_spatial_only,full_minus_frequency_only,branch_disagreement,spatial_supports_ai,frequency_supports_ai,path
TEMP_TEST\0928 (9).jpg,REAL,0.2671625316143036,0.266588419675827,0.5093836188316345,0.0005741119384765625,-0.24222108721733093,0.2427951991558075,0,0,TEMP_TEST\REAL\0928 (9).jpg
TEMP_TEST\0930 (9).jpg,REAL,0.9820815920829773,0.9819002151489258,0.507658839225769,0.00018137693405151367,0.47442275285720825,0.47424137592315674,1,0,TEMP_TEST\REAL\0930 (9).jpg
TEMP_TEST\0932 (10).jpg,REAL,0.9957343935966492,0.99569171667099,0.5095002055168152,4.267692565917969e-05,0.486234188079834,0.4861915111541748,1,0,TEMP_TEST\REAL\0932 (10).jpg
TEMP_TEST\0932 (3).jpg,REAL,0.7888758182525635,0.7871359586715698,0.511249303817749,0.0017398595809936523,0.27762651443481445,0.2758866548538208,1,0,TEMP_TEST\REAL\0932 (3).jpg
TEMP_TEST\0934 (3).jpg,REAL,0.7818465828895569,0.7813229560852051,0.5076717734336853,0.0005236268043518066,0.2741748094558716,0.2736511826515198,1,0,TEMP_TEST\REAL\0934 (3).jpg
TEMP_TEST\0937 (4).jpg,REAL,0.6613777279853821,0.6612802147865295,0.5087004899978638,9.751319885253906e-05,0.1526772379875183,0.15257972478866577,1,0,TEMP_TEST\REAL\0937 (4).jpg
TEMP_TEST\0946 (3).jpg,REAL,0.877225935459137,0.8759209513664246,0.508470892906189,0.0013049840927124023,0.368755042552948,0.3674500584602356,1,0,TEMP_TEST\REAL\0946 (3).jpg
TEMP_TEST\0947 (10).jpg,REAL,0.3793412446975708,0.38034072518348694,0.5094583630561829,-0.0009994804859161377,-0.13011711835861206,0.12911763787269592,0,0,TEMP_TEST\REAL\0947 (10).jpg
TEMP_TEST\0949 (3).jpg,REAL,0.9021351933479309,0.9009726047515869,0.5108183026313782,0.0011625885963439941,0.39131689071655273,0.39015430212020874,1,0,TEMP_TEST\REAL\0949 (3).jpg
TEMP_TEST\0951 (2).jpg,REAL,0.025151994079351425,0.025009771808981895,0.510518491268158,0.00014222227036952972,-0.48536649718880653,0.48550871945917606,0,0,TEMP_TEST\REAL\0951 (2).jpg
TEMP_TEST\0955 (2).jpg,REAL,0.9215034246444702,0.9204718470573425,0.5109358429908752,0.0010315775871276855,0.41056758165359497,0.4095360040664673,1,0,TEMP_TEST\REAL\0955 (2).jpg
TEMP_TEST\0956 (4).jpg,REAL,0.9959481358528137,0.9958963394165039,0.50885009765625,5.179643630981445e-05,0.4870980381965637,0.4870462417602539,1,0,TEMP_TEST\REAL\0956 (4).jpg
TEMP_TEST\0962 (3).jpg,REAL,0.9484133720397949,0.9478958249092102,0.5066594481468201,0.0005175471305847168,0.44175392389297485,0.44123637676239014,1,0,TEMP_TEST\REAL\0962 (3).jpg
TEMP_TEST\0962 (6).jpg,REAL,0.4950155019760132,0.4937061071395874,0.5121954679489136,0.0013093948364257812,-0.01717996597290039,0.018489360809326172,0,0,TEMP_TEST\REAL\0962 (6).jpg
TEMP_TEST\0962.jpg,REAL,0.9366841316223145,0.9360743761062622,0.50853431224823,0.0006097555160522461,0.4281498193740845,0.4275400638580322,1,0,TEMP_TEST\REAL\0962.jpg
TEMP_TEST\0965 (8).jpg,REAL,0.4425545334815979,0.44175124168395996,0.5105692744255066,0.0008032917976379395,-0.06801474094390869,0.06881803274154663,0,0,TEMP_TEST\REAL\0965 (8).jpg
TEMP_TEST\0965.jpg,REAL,0.8782542943954468,0.8767512440681458,0.510353147983551,0.0015030503273010254,0.36790114641189575,0.3663980960845947,1,0,TEMP_TEST\REAL\0965.jpg
TEMP_TEST\0967 (3).jpg,REAL,0.9980244636535645,0.9980040192604065,0.5092004537582397,2.0444393157958984e-05,0.4888240098953247,0.48880356550216675,1,0,TEMP_TEST\REAL\0967 (3).jpg
TEMP_TEST\0970 (9).jpg,REAL,0.38337838649749756,0.38413673639297485,0.5079924464225769,-0.0007583498954772949,-0.12461405992507935,0.12385571002960205,0,0,TEMP_TEST\REAL\0970 (9).jpg
TEMP_TEST\0972 (10).jpg,REAL,0.242873415350914,0.24186795949935913,0.5104964971542358,0.0010054558515548706,-0.26762308180332184,0.2686285376548767,0,0,TEMP_TEST\REAL\0972 (10).jpg
TEMP_TEST\0975 (4).jpg,REAL,0.5651096701622009,0.5648678541183472,0.5103611946105957,0.00024181604385375977,0.054748475551605225,0.054506659507751465,1,0,TEMP_TEST\REAL\0975 (4).jpg
TEMP_TEST\0977 (3).jpg,REAL,0.9814339280128479,0.9812288880348206,0.508611261844635,0.00020503997802734375,0.4728226661682129,0.47261762619018555,1,0,TEMP_TEST\REAL\0977 (3).jpg
TEMP_TEST\0978 (3).jpg,REAL,0.8592956066131592,0.8578428030014038,0.5110458135604858,0.001452803611755371,0.34824979305267334,0.34679698944091797,1,0,TEMP_TEST\REAL\0978 (3).jpg
TEMP_TEST\0978.jpg,REAL,0.5042895674705505,0.5080074667930603,0.5083249807357788,-0.0037178993225097656,-0.0040354132652282715,0.00031751394271850586,0,0,TEMP_TEST\REAL\0978.jpg
TEMP_TEST\0979.jpg,REAL,0.8791059851646423,0.8779918551445007,0.5098173022270203,0.0011141300201416016,0.36928868293762207,0.36817455291748047,1,0,TEMP_TEST\REAL\0979.jpg
TEMP_TEST\0980 (3).jpg,REAL,0.5531265735626221,0.553310751914978,0.5094138383865356,-0.00018417835235595703,0.043712735176086426,0.04389691352844238,0,0,TEMP_TEST\REAL\0980 (3).jpg
TEMP_TEST\0983.jpg,REAL,0.2514159679412842,0.25052323937416077,0.5096315741539001,0.0008927285671234131,-0.25821560621261597,0.2591083347797394,0,0,TEMP_TEST\REAL\0983.jpg
TEMP_TEST\0985 (10).jpg,REAL,0.8885015845298767,0.8875300288200378,0.5083895325660706,0.0009715557098388672,0.38011205196380615,0.3791404962539673,1,0,TEMP_TEST\REAL\0985 (10).jpg
TEMP_TEST\0986 (3).jpg,REAL,0.7167565822601318,0.7177532315254211,0.5055328607559204,-0.0009966492652893066,0.21122372150421143,0.21222037076950073,1,0,TEMP_TEST\REAL\0986 (3).jpg
TEMP_TEST\0986 (7).jpg,REAL,0.6996679902076721,0.6982322335243225,0.5086760520935059,0.0014357566833496094,0.19099193811416626,0.18955618143081665,1,0,TEMP_TEST\REAL\0986 (7).jpg
TEMP_TEST\0989.jpg,REAL,0.9311628937721252,0.9304988384246826,0.5100237131118774,0.000664055347442627,0.4211391806602478,0.4204751253128052,1,0,TEMP_TEST\REAL\0989.jpg
TEMP_TEST\0990 (2).jpg,REAL,0.21394602954387665,0.21335455775260925,0.5100492238998413,0.000591471791267395,-0.29610319435596466,0.29669466614723206,0,0,TEMP_TEST\REAL\0990 (2).jpg
TEMP_TEST\0996 (2).jpg,REAL,0.9447165727615356,0.9442038536071777,0.5086106061935425,0.0005127191543579102,0.43610596656799316,0.43559324741363525,1,0,TEMP_TEST\REAL\0996 (2).jpg
TEMP_TEST\0999.jpg,REAL,0.9512306451797485,0.9504073262214661,0.5115705132484436,0.0008233189582824707,0.43966013193130493,0.43883681297302246,1,0,TEMP_TEST\REAL\0999.jpg
TEMP_TEST\FAKE\10 (6).jpg,FAKE,0.3090439736843109,0.3087317645549774,0.5100672841072083,0.0003122091293334961,-0.20102331042289734,0.20133551955223083,0,0,TEMP_TEST\FAKE\10 (6).jpg
TEMP_TEST\FAKE\10.jpg,FAKE,0.5136938691139221,0.518418550491333,0.5068639516830444,-0.004724681377410889,0.0068299174308776855,0.011554598808288574,0,0,TEMP_TEST\FAKE\10.jpg
TEMP_TEST\FAKE\100 (9).jpg,FAKE,0.5222793221473694,0.5273005962371826,0.5074788331985474,-0.005021274089813232,0.014800488948822021,0.019821763038635254,0,0,TEMP_TEST\FAKE\100 (9).jpg
TEMP_TEST\FAKE\101 (3).jpg,FAKE,0.5351510643959045,0.533928394317627,0.510233461856842,0.0012226700782775879,0.0249176025390625,0.023694932460784912,0,0,TEMP_TEST\FAKE\101 (3).jpg
TEMP_TEST\FAKE\102 (10).jpg,FAKE,0.04576748609542847,0.046074267476797104,0.5077916383743286,-0.0003067813813686371,-0.46202415227890015,0.4617173708975315,0,0,TEMP_TEST\FAKE\102 (10).jpg
TEMP_TEST\FAKE\105 (2).jpg,FAKE,0.5378465056419373,0.5377081036567688,0.5092871189117432,0.00013840198516845703,0.028559386730194092,0.028420984745025635,0,0,TEMP_TEST\FAKE\105 (2).jpg
TEMP_TEST\FAKE\109 (4).jpg,FAKE,0.1691354364156723,0.1696263551712036,0.5090001821517944,-0.000490918755531311,-0.33986474573612213,0.3393738269805908,0,0,TEMP_TEST\FAKE\109 (4).jpg
TEMP_TEST\FAKE\112 (10).jpg,FAKE,0.013608546927571297,0.013589983806014061,0.5084704160690308,1.8563121557235718e-05,-0.49486186914145947,0.4948804322630167,0,0,TEMP_TEST\FAKE\112 (10).jpg
TEMP_TEST\FAKE\112 (6).jpg,FAKE,0.039228081703186035,0.03905555605888367,0.5101682543754578,0.00017252564430236816,-0.47094017267227173,0.4711126983165741,0,0,TEMP_TEST\FAKE\112 (6).jpg
TEMP_TEST\FAKE\115 (3).jpg,FAKE,0.07207909226417542,0.07206496596336365,0.5101558566093445,1.4126300811767578e-05,-0.43807676434516907,0.43809089064598083,0,0,TEMP_TEST\FAKE\115 (3).jpg
TEMP_TEST\FAKE\117 (3).jpg,FAKE,0.32293540239334106,0.3239400088787079,0.5098707675933838,-0.0010046064853668213,-0.18693536520004272,0.1859307587146759,0,0,TEMP_TEST\FAKE\117 (3).jpg
TEMP_TEST\FAKE\119 (10).jpg,FAKE,0.48678985238075256,0.4883333444595337,0.5099489092826843,-0.001543492078781128,-0.023159056901931763,0.021615564823150635,0,0,TEMP_TEST\FAKE\119 (10).jpg
TEMP_TEST\FAKE\12 (3).jpg,FAKE,0.3346138894557953,0.33337920904159546,0.5104947090148926,0.001234680414199829,-0.1758808195590973,0.17711549997329712,0,0,TEMP_TEST\FAKE\12 (3).jpg
TEMP_TEST\FAKE\124 (3).jpg,FAKE,0.5314946174621582,0.5314631462097168,0.5091008543968201,3.147125244140625e-05,0.022393763065338135,0.02236229181289673,0,0,TEMP_TEST\FAKE\124 (3).jpg
TEMP_TEST\FAKE\126 (10).jpg,FAKE,0.32354772090911865,0.32484638690948486,0.5088333487510681,-0.001298666000366211,-0.18528562784194946,0.18398696184158325,0,0,TEMP_TEST\FAKE\126 (10).jpg
TEMP_TEST\FAKE\126 (9).jpg,FAKE,0.019160447642207146,0.019109588116407394,0.5095129013061523,5.085952579975128e-05,-0.4903524536639452,0.49040331318974495,0,0,TEMP_TEST\FAKE\126 (9).jpg
TEMP_TEST\FAKE\128 (6).jpg,FAKE,0.3870905935764313,0.38481128215789795,0.5108824968338013,0.002279311418533325,-0.12379190325737,0.12607121467590332,0,0,TEMP_TEST\FAKE\128 (6).jpg
TEMP_TEST\FAKE\130 (10).jpg,FAKE,0.5471905469894409,0.5477920770645142,0.5099310278892517,-0.0006015300750732422,0.03725951910018921,0.03786104917526245,0,0,TEMP_TEST\FAKE\130 (10).jpg
TEMP_TEST\FAKE\133 (5).jpg,FAKE,0.3776610791683197,0.37506669759750366,0.5101622343063354,0.00259438157081604,-0.13250115513801575,0.1350955367088318,0,0,TEMP_TEST\FAKE\133 (5).jpg
TEMP_TEST\FAKE\137 (9).jpg,FAKE,0.4284137189388275,0.4297346770763397,0.5074334740638733,-0.001320958137512207,-0.07901975512504578,0.07769879698753357,0,0,TEMP_TEST\FAKE\137 (9).jpg
TEMP_TEST\FAKE\137.jpg,FAKE,0.00040766794700175524,0.00040761471609584987,0.5087202191352844,5.3230905905365944e-08,-0.5083125511882827,0.5083126044191886,0,0,TEMP_TEST\FAKE\137.jpg
TEMP_TEST\FAKE\139.jpg,FAKE,0.35122150182724,0.3497193455696106,0.5108372569084167,0.0015021562576293945,-0.15961575508117676,0.16111791133880615,0,0,TEMP_TEST\FAKE\139.jpg
TEMP_TEST\FAKE\149 (3).jpg,FAKE,0.5175898671150208,0.5164932012557983,0.509903073310852,0.0010966658592224121,0.007686793804168701,0.006590127944946289,0,0,TEMP_TEST\FAKE\149 (3).jpg
TEMP_TEST\FAKE\154 (4).jpg,FAKE,0.004268260672688484,0.004259233828634024,0.5103800892829895,9.026844054460526e-06,-0.506111828610301,0.5061208554543555,0,0,TEMP_TEST\FAKE\154 (4).jpg
TEMP_TEST\FAKE\155 (6).jpg,FAKE,0.07482254505157471,0.07602287828922272,0.5063047409057617,-0.0012003332376480103,-0.431482195854187,0.430281862616539,0,0,TEMP_TEST\FAKE\155 (6).jpg
TEMP_TEST\FAKE\158 (2).jpg,FAKE,0.25887417793273926,0.25893083214759827,0.5095834732055664,-5.665421485900879e-05,-0.25070929527282715,0.25065264105796814,0,0,TEMP_TEST\FAKE\158 (2).jpg
TEMP_TEST\FAKE\159 (9).jpg,FAKE,0.2621713876724243,0.26077550649642944,0.5097190141677856,0.001395881175994873,-0.24754762649536133,0.2489435076713562,0,0,TEMP_TEST\FAKE\159 (9).jpg
TEMP_TEST\FAKE\161 (6).jpg,FAKE,0.2403799444437027,0.2415630966424942,0.5085484981536865,-0.001183152198791504,-0.2681685537099838,0.2669854015111923,0,0,TEMP_TEST\FAKE\161 (6).jpg
TEMP_TEST\FAKE\165 (4).jpg,FAKE,0.18168537318706512,0.18153005838394165,0.509821891784668,0.00015531480312347412,-0.32813651859760284,0.3282918334007263,0,0,TEMP_TEST\FAKE\165 (4).jpg
TEMP_TEST\FAKE\181 (6).jpg,FAKE,0.24715879559516907,0.24722549319267273,0.5095441341400146,-6.669759750366211e-05,-0.2623853385448456,0.2623186409473419,0,0,TEMP_TEST\FAKE\181 (6).jpg
TEMP_TEST\FAKE\184 (3).jpg,FAKE,0.20100243389606476,0.20032906532287598,0.5107540488243103,0.0006733685731887817,-0.30975161492824554,0.3104249835014343,0,0,TEMP_TEST\FAKE\184 (3).jpg
TEMP_TEST\FAKE\185 (9).jpg,FAKE,0.5043577551841736,0.5088566541671753,0.5065529346466064,-0.004498898983001709,-0.0021951794624328613,0.0023037195205688477,0,0,TEMP_TEST\FAKE\185 (9).jpg
TEMP_TEST\FAKE\186 (5).jpg,FAKE,0.17431069910526276,0.1734430491924286,0.5106126070022583,0.0008676499128341675,-0.33630190789699554,0.3371695578098297,0,0,TEMP_TEST\FAKE\186 (5).jpg
TEMP_TEST\FAKE\19 (3).jpg,FAKE,0.4045848846435547,0.4032467305660248,0.5088558793067932,0.0013381540775299072,-0.10427099466323853,0.10560914874076843,0,0,TEMP_TEST\FAKE\19 (3).jpg
TEMP_TEST\FAKE\19 (4).jpg,FAKE,0.022350776940584183,0.02271832898259163,0.5065400004386902,-0.0003675520420074463,-0.484189223498106,0.48382167145609856,0,0,TEMP_TEST\FAKE\19 (4).jpg
TEMP_TEST\FAKE\190 (6).jpg,FAKE,0.0770227462053299,0.07666554301977158,0.5103482604026794,0.0003572031855583191,-0.43332551419734955,0.43368271738290787,0,0,TEMP_TEST\FAKE\190 (6).jpg
TEMP_TEST\FAKE\197 (9).jpg,FAKE,0.4973665475845337,0.49767348170280457,0.5087346434593201,-0.000306934118270874,-0.011368095874786377,0.011061161756515503,0,0,TEMP_TEST\FAKE\197 (9).jpg
TEMP_TEST\FAKE\20 (6).jpg,FAKE,0.4759674370288849,0.47575464844703674,0.5109278559684753,0.00021278858184814453,-0.034960418939590454,0.0351732075214386,0,0,TEMP_TEST\FAKE\20 (6).jpg
TEMP_TEST\FAKE\200 (6).jpg,FAKE,0.14226491749286652,0.14359375834465027,0.5079432129859924,-0.0013288408517837524,-0.3656782954931259,0.36434945464134216,0,0,TEMP_TEST\FAKE\200 (6).jpg
TEMP_TEST\FAKE\205 (2).jpg,FAKE,0.4592212438583374,0.45820048451423645,0.5099366903305054,0.0010207593441009521,-0.05071544647216797,0.05173620581626892,0,0,TEMP_TEST\FAKE\205 (2).jpg
TEMP_TEST\FAKE\211 (8).jpg,FAKE,0.2448616325855255,0.2437736988067627,0.5106266736984253,0.0010879337787628174,-0.2657650411128998,0.2668529748916626,0,0,TEMP_TEST\FAKE\211 (8).jpg
TEMP_TEST\FAKE\215 (3).jpg,FAKE,0.3128811717033386,0.3137813210487366,0.5105618834495544,-0.0009001493453979492,-0.19768071174621582,0.19678056240081787,0,0,TEMP_TEST\FAKE\215 (3).jpg
TEMP_TEST\FAKE\229 (8).jpg,FAKE,0.44278791546821594,0.44588321447372437,0.50829017162323,-0.003095299005508423,-0.06550225615501404,0.062406957149505615,0,0,TEMP_TEST\FAKE\229 (8).jpg
TEMP_TEST\FAKE\234.jpg,FAKE,0.40086543560028076,0.40286925435066223,0.5101252794265747,-0.0020038187503814697,-0.10925984382629395,0.10725602507591248,0,0,TEMP_TEST\FAKE\234.jpg
TEMP_TEST\FAKE\236.jpg,FAKE,0.4938526153564453,0.49585410952568054,0.5090669393539429,-0.0020014941692352295,-0.015214323997497559,0.013212829828262329,0,0,TEMP_TEST\FAKE\236.jpg
TEMP_TEST\FAKE\242 (9).jpg,FAKE,0.11156804114580154,0.11163560301065445,0.5083538293838501,-6.756186485290527e-05,-0.39678578823804855,0.39671822637319565,0,0,TEMP_TEST\FAKE\242 (9).jpg
TEMP_TEST\FAKE\243 (5).jpg,FAKE,0.0008277265005744994,0.0008430976886302233,0.5057891011238098,-1.5371188055723906e-05,-0.5049613746232353,0.5049460034351796,0,0,TEMP_TEST\FAKE\243 (5).jpg
TEMP_TEST\FAKE\247 (10).jpg,FAKE,0.5329121947288513,0.530794084072113,0.511595606803894,0.0021181106567382812,0.021316587924957275,0.019198477268218994,0,0,TEMP_TEST\FAKE\247 (10).jpg
TEMP_TEST\FAKE\259 (3).jpg,FAKE,0.45719489455223083,0.45735955238342285,0.5113085508346558,-0.0001646578311920166,-0.05411365628242493,0.05394899845123291,0,0,TEMP_TEST\FAKE\259 (3).jpg
TEMP_TEST\FAKE\259 (4).jpg,FAKE,0.4795033037662506,0.4811919033527374,0.5089073777198792,-0.0016885995864868164,-0.02940407395362854,0.027715474367141724,0,0,TEMP_TEST\FAKE\259 (4).jpg
TEMP_TEST\FAKE\259 (8).jpg,FAKE,0.5279144644737244,0.5326183438301086,0.5068420767784119,-0.004703879356384277,0.0210723876953125,0.025776267051696777,0,0,TEMP_TEST\FAKE\259 (8).jpg
TEMP_TEST\FAKE\26 (2).jpg,FAKE,0.031048551201820374,0.03105514869093895,0.5094242095947266,-6.59748911857605e-06,-0.4783756583929062,0.4783690609037876,0,0,TEMP_TEST\FAKE\26 (2).jpg
TEMP_TEST\FAKE\26 (3).jpg,FAKE,0.4597072899341583,0.46607086062431335,0.5051373243331909,-0.006363570690155029,-0.04543003439903259,0.039066463708877563,0,0,TEMP_TEST\FAKE\26 (3).jpg
TEMP_TEST\FAKE\261 (8).jpg,FAKE,0.4141917824745178,0.4130179286003113,0.5106305480003357,0.001173853874206543,-0.09643876552581787,0.09761261940002441,0,0,TEMP_TEST\FAKE\261 (8).jpg
TEMP_TEST\FAKE\264 (4).jpg,FAKE,0.22553406655788422,0.2258031815290451,0.5093262791633606,-0.00026911497116088867,-0.2837922126054764,0.2835230976343155,0,0,TEMP_TEST\FAKE\264 (4).jpg
TEMP_TEST\FAKE\264 (9).jpg,FAKE,0.4074859321117401,0.4087585210800171,0.5088639855384827,-0.0012725889682769775,-0.10137805342674255,0.10010546445846558,0,0,TEMP_TEST\FAKE\264 (9).jpg
TEMP_TEST\FAKE\266 (8).jpg,FAKE,0.4956241846084595,0.5030232071876526,0.5055081248283386,-0.007399022579193115,-0.00988394021987915,0.002484917640686035,0,0,TEMP_TEST\FAKE\266 (8).jpg
TEMP_TEST\FAKE\267 (2).jpg,FAKE,0.15000879764556885,0.1501816213130951,0.5089359879493713,-0.00017282366752624512,-0.3589271903038025,0.35875436663627625,0,0,TEMP_TEST\FAKE\267 (2).jpg
TEMP_TEST\FAKE\267 (8).jpg,FAKE,0.29709628224372864,0.2997046113014221,0.507203996181488,-0.0026083290576934814,-0.2101077139377594,0.20749938488006592,0,0,TEMP_TEST\FAKE\267 (8).jpg
TEMP_TEST\FAKE\27 (6).jpg,FAKE,0.030033323913812637,0.029904115945100784,0.5095558762550354,0.00012920796871185303,-0.47952255234122276,0.4796517603099346,0,0,TEMP_TEST\FAKE\27 (6).jpg
TEMP_TEST\FAKE\271 (3).jpg,FAKE,0.0772283524274826,0.07725890725851059,0.5103873610496521,-3.055483102798462e-05,-0.4331590086221695,0.4331284537911415,0,0,TEMP_TEST\FAKE\271 (3).jpg
TEMP_TEST\FAKE\275 (3).jpg,FAKE,0.3130090832710266,0.3125266432762146,0.510552704334259,0.0004824399948120117,-0.19754362106323242,0.19802606105804443,0,0,TEMP_TEST\FAKE\275 (3).jpg
TEMP_TEST\FAKE\275 (8).jpg,FAKE,0.4826870262622833,0.48457691073417664,0.5079730749130249,-0.0018898844718933105,-0.025286048650741577,0.023396164178848267,0,0,TEMP_TEST\FAKE\275 (8).jpg
TEMP_TEST\FAKE\285 (10).jpg,FAKE,0.013485455885529518,0.013388539664447308,0.5111113786697388,9.691622108221054e-05,-0.49762592278420925,0.49772283900529146,0,0,TEMP_TEST\FAKE\285 (10).jpg
TEMP_TEST\FAKE\290 (2).jpg,FAKE,0.23029232025146484,0.22936348617076874,0.5099523067474365,0.000928834080696106,-0.2796599864959717,0.2805888205766678,0,0,TEMP_TEST\FAKE\290 (2).jpg
TEMP_TEST\FAKE\291 (9).jpg,FAKE,0.20699822902679443,0.20720438659191132,0.5084531903266907,-0.00020615756511688232,-0.30145496129989624,0.30124880373477936,0,0,TEMP_TEST\FAKE\291 (9).jpg
TEMP_TEST\FAKE\292 (3).jpg,FAKE,0.023381683975458145,0.023283399641513824,0.5104824900627136,9.828433394432068e-05,-0.4871008060872555,0.4871990904211998,0,0,TEMP_TEST\FAKE\292 (3).jpg
TEMP_TEST\FAKE\295 (3).jpg,FAKE,0.003977047745138407,0.004005840979516506,0.5085471272468567,-2.879323437809944e-05,-0.5045700795017183,0.5045412862673402,0,0,TEMP_TEST\FAKE\295 (3).jpg
TEMP_TEST\FAKE\30 (6).jpg,FAKE,0.47689783573150635,0.47718605399131775,0.5094985961914062,-0.00028821825981140137,-0.0326007604598999,0.0323125422000885,0,0,TEMP_TEST\FAKE\30 (6).jpg
TEMP_TEST\FAKE\301 (8).jpg,FAKE,0.18871386349201202,0.18859507143497467,0.5096011161804199,0.00011879205703735352,-0.3208872526884079,0.32100604474544525,0,0,TEMP_TEST\FAKE\301 (8).jpg
TEMP_TEST\FAKE\302 (3).jpg,FAKE,0.4272218644618988,0.42655080556869507,0.5089797377586365,0.0006710588932037354,-0.08175787329673767,0.0824289321899414,0,0,TEMP_TEST\FAKE\302 (3).jpg
TEMP_TEST\FAKE\302 (5).jpg,FAKE,0.5428253412246704,0.5457495450973511,0.507112979888916,-0.002924203872680664,0.035712361335754395,0.03863656520843506,0,0,TEMP_TEST\FAKE\302 (5).jpg
TEMP_TEST\FAKE\306 (6).jpg,FAKE,0.32081976532936096,0.3225957751274109,0.5085797309875488,-0.0017760097980499268,-0.18775996565818787,0.18598395586013794,0,0,TEMP_TEST\FAKE\306 (6).jpg
TEMP_TEST\FAKE\309 (10).jpg,FAKE,0.5049960017204285,0.5050879716873169,0.5094035863876343,-9.196996688842773e-05,-0.0044075846672058105,0.004315614700317383,0,0,TEMP_TEST\FAKE\309 (10).jpg
TEMP_TEST\FAKE\312 (8).jpg,FAKE,0.5416247844696045,0.5433135032653809,0.5075251460075378,-0.0016887187957763672,0.03409963846206665,0.03578835725784302,0,0,TEMP_TEST\FAKE\312 (8).jpg
TEMP_TEST\FAKE\315 (9).jpg,FAKE,0.01954692229628563,0.019612736999988556,0.5076628923416138,-6.581470370292664e-05,-0.48811597004532814,0.4880501553416252,0,0,TEMP_TEST\FAKE\315 (9).jpg
TEMP_TEST\FAKE\317 (3).jpg,FAKE,0.24009394645690918,0.24117115139961243,0.5094208121299744,-0.001077204942703247,-0.2693268656730652,0.26824966073036194,0,0,TEMP_TEST\FAKE\317 (3).jpg
TEMP_TEST\FAKE\319 (9).jpg,FAKE,0.42969810962677,0.4332522749900818,0.5073652863502502,-0.0035541653633117676,-0.07766717672348022,0.07411301136016846,0,0,TEMP_TEST\FAKE\319 (9).jpg
TEMP_TEST\FAKE\32 (4).jpg,FAKE,0.0072292243130505085,0.007272837217897177,0.5082353353500366,-4.3612904846668243e-05,-0.5010061110369861,0.5009624981321394,0,0,TEMP_TEST\FAKE\32 (4).jpg
TEMP_TEST\FAKE\323 (3).jpg,FAKE,0.21874262392520905,0.2185717225074768,0.5095853805541992,0.00017090141773223877,-0.2908427566289902,0.2910136580467224,0,0,TEMP_TEST\FAKE\323 (3).jpg
TEMP_TEST\FAKE\323 (8).jpg,FAKE,0.35797345638275146,0.35705938935279846,0.5093069672584534,0.0009140670299530029,-0.1513335108757019,0.1522475779056549,0,0,TEMP_TEST\FAKE\323 (8).jpg
TEMP_TEST\FAKE\324 (3).jpg,FAKE,0.0005720144836232066,0.0005703260540030897,0.5093263983726501,1.688429620116949e-06,-0.5087543838890269,0.5087560723186471,0,0,TEMP_TEST\FAKE\324 (3).jpg
TEMP_TEST\FAKE\326 (2).jpg,FAKE,0.5256680250167847,0.5265119671821594,0.5089753270149231,-0.0008439421653747559,0.016692698001861572,0.017536640167236328,0,0,TEMP_TEST\FAKE\326 (2).jpg
TEMP_TEST\FAKE\329 (9).jpg,FAKE,0.0805787593126297,0.08097910135984421,0.5075645446777344,-0.00040034204721450806,-0.4269857853651047,0.42658544331789017,0,0,TEMP_TEST\FAKE\329 (9).jpg
TEMP_TEST\FAKE\334.jpg,FAKE,0.38686683773994446,0.38596847653388977,0.5113879442214966,0.0008983612060546875,-0.12452110648155212,0.1254194676876068,0,0,TEMP_TEST\FAKE\334.jpg
TEMP_TEST\FAKE\336 (2).jpg,FAKE,0.52577143907547,0.5270475745201111,0.5089141726493835,-0.0012761354446411133,0.016857266426086426,0.01813340187072754,0,0,TEMP_TEST\FAKE\336 (2).jpg
TEMP_TEST\FAKE\336 (4).jpg,FAKE,0.34195801615715027,0.3441115915775299,0.5079187750816345,-0.0021535754203796387,-0.16596075892448425,0.16380718350410461,0,0,TEMP_TEST\FAKE\336 (4).jpg
TEMP_TEST\FAKE\339 (6).jpg,FAKE,0.02628617361187935,0.026251791045069695,0.5091129541397095,3.4382566809654236e-05,-0.4828267805278301,0.4828611630946398,0,0,TEMP_TEST\FAKE\339 (6).jpg
TEMP_TEST\FAKE\349 (3).jpg,FAKE,0.5126373767852783,0.5119422078132629,0.5101121664047241,0.0006951689720153809,0.0025252103805541992,0.0018300414085388184,0,0,TEMP_TEST\FAKE\349 (3).jpg
TEMP_TEST\FAKE\350 (6).jpg,FAKE,0.06871356070041656,0.06878411024808884,0.5097659826278687,-7.054954767227173e-05,-0.4410524219274521,0.4409818723797798,0,0,TEMP_TEST\FAKE\350 (6).jpg
TEMP_TEST\FAKE\353 (9).jpg,FAKE,0.2697628438472748,0.2725861668586731,0.5077414512634277,-0.0028233230113983154,-0.23797860741615295,0.23515528440475464,0,0,TEMP_TEST\FAKE\353 (9).jpg
TEMP_TEST\FAKE\358 (9).jpg,FAKE,0.38569626212120056,0.3866036534309387,0.5089757442474365,-0.0009073913097381592,-0.12327948212623596,0.1223720908164978,0,0,TEMP_TEST\FAKE\358 (9).jpg
TEMP_TEST\FAKE\366 (2).jpg,FAKE,0.5203421115875244,0.5194030404090881,0.5101803541183472,0.0009390711784362793,0.010161757469177246,0.009222686290740967,0,0,TEMP_TEST\FAKE\366 (2).jpg
