path,label,hash
data\train\FAKE\2350.jpg,1,b58a4db4a78f77a1642bc499da7e109c
data\train\REAL\2711 (4).jpg,0,d62295631871b21cdde4ed4fd8138f8a
data\train\REAL\2511 (7).jpg,0,325cca745a09fdc1e69874a556d4d2c5
data\train\FAKE\3403 (7).jpg,1,e7294a554d91c8d70e1fac7f835560ff
data\train\FAKE\4783 (6).jpg,1,ccef8a722baa553504a32c8aa13eeae3
data\train\FAKE\5050 (6).jpg,1,ccef8a722baa553504a32c8aa13eeae3
data\train\REAL\0525 (9).jpg,0,90980297bd55bef78c3618c745af961a
data\train\FAKE\2922 (6).jpg,1,170501f789f9395bc05f00052a9e9771
data\train\REAL\2281 (8).jpg,0,1226c3316d275fdf0df7104d35a9c190
data\train\REAL\3031 (9).jpg,0,0f418a02d173e193a57fb7985ada77e7
data\train\REAL\3187 (6).jpg,0,06c97cfbcff91dcafad1a133a70138c0
data\train\REAL\1298 (10).jpg,0,9f865de16ebe60d983525c562fe31faf
data\train\REAL\3426 (5).jpg,0,14a0523e3f80b04b819924364033c33f
data\train\REAL\2999 (3).jpg,0,3f6ea55ea3e9914d0e48626762ca897b
data\train\REAL\0900.jpg,0,e7396b77a5de0fb95d9d0ca9a4243505
data\train\REAL\3516 (2).jpg,0,8a4f670fa11b5a3863f4c9a806c7ca34
data\train\REAL\1286 (10).jpg,0,0fcb022c3a1c47d0cfda801e1162ae24
data\train\REAL\4990 (7).jpg,0,9fb9d5e1375ea9dd5806b1da17cb59bf
data\train\REAL\4559 (10).jpg,0,d1e5f5c47f09b31460ef0dd1b4880187
data\train\REAL\2591 (5).jpg,0,237ce1c53fa346dfc03475789b97703a
data\train\REAL\1760 (5).jpg,0,48ae908351e2169816923f44bd0768fd
data\train\FAKE\3758 (7).jpg,1,fe31ea63c25edeb89bbd2eee35e675e3
data\train\FAKE\1105 (4).jpg,1,e0e801991196e1f42a018e1bfe025a31
data\train\FAKE\5736 (2).jpg,1,a9ea4d8318306918680e2c3da12db180
data\train\REAL\3090 (9).jpg,0,4a3375d2683ab137387a7bf6ed5ac666
data\train\REAL\1756 (5).jpg,0,dc7563a49ef725e2a9e5e926656db26c
data\train\FAKE\1517 (6).jpg,1,2315f488d4a1d4911d77e02e6d592846
data\train\REAL\1701 (3).jpg,0,c74126990477597d53edf386084d5703
data\train\REAL\0724 (8).jpg,0,e3ab8b45bad7e1bc6f9fe6934da5a94a
data\train\FAKE\5773 (3).jpg,1,a08c8cd613f7c9eb3c4e698556e6d778
data\train\REAL\0203 (3).jpg,0,f76b427dab7cb92719a4e71a020f16d8
data\train\REAL\2873 (8).jpg,0,7b4c8b30726bd0915f3f182ead5593cd
data\train\REAL\3302 (8).jpg,0,4e33e1a9bc1e4b04a0c8a649ade266ea
data\train\REAL\4768 (7).jpg,0,29e7f88a433253083a2bf10f91380dc7
data\train\REAL\3096 (10).jpg,0,c368b7235cdee1f1845464d970e68fa4
data\train\REAL\4419 (8).jpg,0,9a29150fd56254b994ad1036226ed301
data\train\REAL\3381 (2).jpg,0,c44a1d06b1db81023a77793af1aafa14
data\train\REAL\2149 (4).jpg,0,b212a8cc901c12bd0261db4cdd2bd456
data\train\FAKE\1571.jpg,1,2cfade1fc61f47c0cde47373fd4021be
data\train\REAL\3245 (5).jpg,0,4b532490be30aa4657387f461f7d816f
data\train\REAL\2954 (8).jpg,0,f4278acf3385059334b89c5ad698bd64
data\train\REAL\4522 (3).jpg,0,94faf8486030ee03273ea7a48ab4c3a5
data\train\REAL\4322.jpg,0,9c5dde77cd2552e65cf37fca7f6dd6db
data\train\FAKE\4505 (5).jpg,1,d5a89316782eb71ec088a02d0e46640c
data\train\FAKE\3728 (5).jpg,1,e78c520b870c35b86816f7fc3339e7e3
data\train\FAKE\1649 (5).jpg,1,7c1e7324e449824429af1e97dd398e2c
data\train\REAL\3003 (8).jpg,0,201281fe449802acbdc55a1136df03e4
data\train\REAL\1513 (6).jpg,0,0073dc08e2aaa555c5d11620ce54dea3
data\train\REAL\2494.jpg,0,9d85a1b8eadabb506468e89f0c49ede0
data\train\FAKE\3771 (3).jpg,1,921709e67d5b67f31b6499c35c9c7287
data\train\FAKE\2621 (4).jpg,1,139d0cba74cab0288bd896c665d0dd30
data\train\FAKE\5158 (7).jpg,1,0576a471250797abe1f15e80bf6d4201
data\train\REAL\2138 (8).jpg,0,c6f6ac885f95b97f25b13e7731c9ac7e
data\train\REAL\4789 (9).jpg,0,a3bc92e1690e1aa61a30a8ce30f22467
data\train\FAKE\5174 (8).jpg,1,4a2af83e3bff6af6cf366d08bb91711b
data\train\REAL\3733 (2).jpg,0,e6bbf24b610c5a41fb25323e985448b2
data\train\REAL\4356 (3).jpg,0,510a66facad74d4f9c8ee21602b9f59f
data\train\REAL\4458 (2).jpg,0,53139ad8fe92ceb57d099dc5c31528b3
data\train\REAL\2704 (4).jpg,0,3ac64b3c72dd144d69036319e45d7bfc
data\train\REAL\2686 (9).jpg,0,a2dd5394e0ac49f3e242e2266c4b1176
data\train\REAL\4699.jpg,0,191bbed78ba8e981680ccd521e63dece
data\train\REAL\0079 (6).jpg,0,d9c481b39ee7eeed73aad857c4fe4b20
data\train\FAKE\4833 (5).jpg,1,3d207340fd9f64b24e2f7c41b2a48561
data\train\FAKE\1893 (2).jpg,1,1a872f3743b70832210dec47e4765c19
data\train\REAL\3680 (6).jpg,0,a70dbce5f82de506ec6ba9c66390a31b
data\train\REAL\2871 (2).jpg,0,c309fb03e5c4880169c439876adf3fad
data\train\FAKE\2778 (9).jpg,1,1b140019b7dacfe04613b4866bf7277d
data\train\FAKE\3529 (2).jpg,1,76ad750cc3704d5c52e56235ee618497
data\train\FAKE\5735 (5).jpg,1,c22abedf2a503228878b28a89eacfd42
data\train\REAL\2874 (8).jpg,0,aae2f479affe52a29eab1088088a1f89
data\train\FAKE\4619 (4).jpg,1,99dedda468bca3292f8ba90766b791bb
data\train\REAL\1323 (10).jpg,0,16dff7b694f93315a2f7fe00fb5db510
data\train\FAKE\5437 (9).jpg,1,5c3733c9dad8c19b8a5ba2c1a973df88
data\train\FAKE\5968 (9).jpg,1,829ecff1f1bbd45240119814d82b8dff
data\train\REAL\3211 (6).jpg,0,042d79c92c01074b2a63690aad9fb73f
data\train\REAL\4500 (3).jpg,0,d7095531cbe3beae091937f480a3a98e
data\train\REAL\3205 (7).jpg,0,cb5be6283f667bab98d26a22e18fe1fe
data\train\FAKE\1338 (9).jpg,1,690b0d7babba17b999d7299b32ae15fb
data\train\REAL\4311.jpg,0,7f98e02a534009838251a5b04e0bd0ef
data\train\FAKE\4158 (3).jpg,1,4f35db8b8945d46e74792d3479db1fb9
data\train\FAKE\2875 (7).jpg,1,2a4c1b44722c908cde0fea621fe21e64
data\train\FAKE\3393 (5).jpg,1,3fce5e3af6c9a2e6fcea0a9b608dfeea
data\train\FAKE\3438 (6).jpg,1,715dd9bb1c25e763893eeb58ffcc4b4b
data\train\FAKE\5889 (6).jpg,1,715dd9bb1c25e763893eeb58ffcc4b4b
data\train\FAKE\3759 (9).jpg,1,189834465396e9c67c8d812f17243667
data\train\FAKE\2462 (6).jpg,1,662f875381d45750ce6e722d25a256ea
data\train\FAKE\2327 (8).jpg,1,d286b492e856a114a1679594d42a6e1b
data\train\FAKE\5895 (3).jpg,1,7f56a30aacdefe7d8723a9383258b92c
data\train\FAKE\3824.jpg,1,aacc78d7c3dca40b060e1db1f4cc71a7
data\train\FAKE\3047 (10).jpg,1,6431fecc2367dbe965eca0678e021722
data\train\REAL\3735 (8).jpg,0,87f5613fa944933ec05827fbda22a1b0
data\train\REAL\0293 (10).jpg,0,ba79cd160deb6e590b9bef24514f39ea
data\train\FAKE\2430 (10).jpg,1,09834ca5cdab675dd9dbb731c9edb101
data\train\FAKE\2279.jpg,1,46a297402894ce905460384eecc44936
data\train\REAL\3086 (4).jpg,0,978e396cd002c77ca2508559b9eca399
data\train\FAKE\4367 (5).jpg,1,064316e78d5b81d146e0c25b58193f22
data\train\REAL\1307 (4).jpg,0,b00bcdc4508f55d93ffc8f4db06597af
data\train\FAKE\3047 (7).jpg,1,0b801bdeeca23384f20ae47a48a60878
data\train\FAKE\5140 (5).jpg,1,79ad7988043df53e2640a63e025234b0
data\train\REAL\4711 (7).jpg,0,c8e68046d143b02c032f6bf8fef58e6c
data\train\REAL\0945 (2).jpg,0,194597b2f90c78d1bad4d478b51d0a1f
data\train\REAL\1104 (9).jpg,0,e594c8f4dfa48db3e8480ea0ad5486de
data\train\FAKE\4124 (3).jpg,1,9f280a34381d5562b2cf1231feb3c0df
data\train\FAKE\3474 (10).jpg,1,1a45c08297ca461212da148cb6a21288
data\train\FAKE\4032 (3).jpg,1,52371d3767ec962569bdf4f468b4bdb7
data\train\FAKE\3549.jpg,1,6264d7bd9cfd8e2932f4cebd13a5bb4c
data\train\FAKE\3522 (6).jpg,1,fc473bb2fae8d779dd32be9b8b6cf791
data\train\REAL\1199 (10).jpg,0,776cb4ec5a53c74adbee4b52a3432abf
data\train\FAKE\2828 (4).jpg,1,a5d8ee11063f0131a49c4bae9590ddc8
data\train\FAKE\3087 (4).jpg,1,41cb1b69fd526bfcd5e9baad2702c618
data\train\FAKE\5841 (3).jpg,1,913410d77f4d13f79628ffb0e4af7564
data\train\FAKE\4981 (10).jpg,1,a38e498e85cd52a0f2aee3067a42ab62
data\train\FAKE\2902 (2).jpg,1,d185f7d4a64758e87af37c3cf4597756
data\train\FAKE\5931 (6).jpg,1,2ba8e01b702e8f218e01942a74ce1a63
data\train\REAL\0582.jpg,0,b90eaf13bf65d579b21eacb6ed107d0a
data\train\FAKE\1534 (3).jpg,1,4dd1676502c1f67e7a51e7251dd6ce12
data\train\FAKE\3989 (6).jpg,1,e66d826f1fc551586ef78292b975ca6a
data\train\REAL\4458 (4).jpg,0,53b066800fde901c952019e6d9313a16
data\train\REAL\3149 (9).jpg,0,bf2e47648465d95be32138bb6aa20962
data\train\FAKE\2244.jpg,1,ecbe6696bfa395f0bfdb779796b37445
data\train\FAKE\1113 (10).jpg,1,b45cefee224ac1d24bdaa104525821be
data\train\REAL\3539.jpg,0,ed624ca9d7ac29d550236acefb7249a0
data\train\FAKE\4783 (3).jpg,1,c86da9d6e749392bbc70c164b72e6470
data\train\REAL\3222 (8).jpg,0,51e01e9e32b6705abecafb4126f843c4
data\train\REAL\4008 (10).jpg,0,60402ca16bbd4aa04f34b8315cb8a3ab
data\train\REAL\3216 (5).jpg,0,6982e733e284017f00ac2879ab90585a
data\train\FAKE\5888 (5).jpg,1,1b2ca133587e769f46ba32db06666502
data\train\REAL\2266 (6).jpg,0,cb0e2cc92da6f6166d1fd2256d662c9c
data\train\REAL\4391 (4).jpg,0,04206236f524e26a8fcf6b608347f5a8
data\train\REAL\2941 (7).jpg,0,00a660c3a1180c6519cd135e2b00299b
data\train\FAKE\5253 (10).jpg,1,8210ae9d337adb17ea84f9242097a6e7
data\train\FAKE\1807.jpg,1,ac941c7c5196fd229155fc06c4e4f7b5
data\train\REAL\1592 (6).jpg,0,0ea056a218421439140cdc3eba65775b
data\train\REAL\4671 (3).jpg,0,0e8265d974f7877f7da83fe95cff3c47
data\train\REAL\3904 (6).jpg,0,596d754c91abe66d0d88d96e896ce14f
data\train\FAKE\3788 (6).jpg,1,a4cb68da5a85d2926a373ae7a8ee1a26
data\train\FAKE\5107 (6).jpg,1,3dce55f9c41ac003ce51540966549f6c
data\train\FAKE\4990 (4).jpg,1,0912bfd57e25b46249cac687a48a6d45
data\train\REAL\1092 (8).jpg,0,3e11a328471641fe1ced120afc8583cd
data\train\FAKE\4399 (4).jpg,1,d32fc7836cad4ec78db7d34d988737df
data\train\FAKE\5450 (3).jpg,1,1cccddf480c9e0db98e9031ed6ddd6c4
data\train\FAKE\1734 (5).jpg,1,14140e38ae8552cefa552ca0d42f3778
data\train\FAKE\3357 (5).jpg,1,6397c9c5eba8180663ed8e2df6454d78
data\train\FAKE\4910 (3).jpg,1,2d2f57be55b98b06e673940a72e06fe3
data\train\REAL\2196 (10).jpg,0,f6059013510367caa1968fc9e6728324
data\train\FAKE\5308.jpg,1,7e50e2b04a0c755024c950bdef306366
data\train\FAKE\2005 (2).jpg,1,3a6a02665885b933bb9b66ee6d1d1234
data\train\REAL\0329.jpg,0,1fe0074ce1f94a4769c298faa955d0ff
data\train\REAL\3895 (3).jpg,0,7e8621583c8c1d3b20cb9f6525cb7d20
data\train\FAKE\2291 (4).jpg,1,fa6ed028098fa9dcd072dfca9c421f0b
data\train\REAL\1887.jpg,0,b77b3b2a3c5a0290dc1998ef15e821db
data\train\REAL\1078 (6).jpg,0,08b02402dada9deb88089a8f57e871f5
data\train\REAL\1395 (8).jpg,0,13dd3438d8a8ef712ef2ce14bc89d8c0
data\train\REAL\1938 (5).jpg,0,a99bed33bd179993dfc2544376afe3c5
data\train\FAKE\5669 (10).jpg,1,6640acf4c02c66b24588d0e5e340318b
data\train\REAL\1936 (8).jpg,0,6d28b348757cd69f1e523dabd3c152fe
data\train\FAKE\4088 (10).jpg,1,8111a6f6ab010968750f479ed49453ce
data\train\REAL\2017 (2).jpg,0,3111de3142833d17d9b09a345d0b15f0
data\train\FAKE\4103 (9).jpg,1,c06153f52c337fce069c91faa369a6ae
data\train\REAL\4296 (9).jpg,0,dc6729f6e2824a77528b909ac7308713
data\train\FAKE\3282 (9).jpg,1,3772ced7499518edc4f24b5f2a1dc5cb
data\train\FAKE\3047 (2).jpg,1,8bae5e7d356a8bb21bb4af4c1be9986d
data\train\REAL\2082 (9).jpg,0,7b0bf171821d7840c3f02cfcf4cd9ba6
data\train\REAL\4794.jpg,0,601502d73c18b9c097122c8f503b9f07
data\train\REAL\3492 (6).jpg,0,61872c629a9bd068a17364c3983d8989
data\train\REAL\3107 (4).jpg,0,0909c0bc2c17d315dd8ddade27a8b784
data\train\FAKE\5432 (3).jpg,1,4c58f494252896f9a1367b7f8c7bf19d
data\train\FAKE\2394 (4).jpg,1,5525014120848f1c091357189283badc
data\train\FAKE\2158 (5).jpg,1,f1d1451f343ee21bb287f25afc773213
data\train\REAL\3421 (4).jpg,0,7ecb6a4250435b3c3d16a66fe66e4d9f
data\train\FAKE\1856 (6).jpg,1,10ee396b2826e322efe3ea0fe852c1fe
data\train\FAKE\3121.jpg,1,4c7ee88a2c6429ac836172a993cce039
data\train\REAL\1065 (5).jpg,0,a46204d6c29ada331710b86a3f751896
data\train\REAL\1700 (8).jpg,0,546306d1aac25a892daa163160678ad9
data\train\REAL\3759 (6).jpg,0,aba562e71ea234680b79ff44a7e60af8
data\train\REAL\4265 (5).jpg,0,8b2a68b746302bb586908a2e49ab2c4c
data\train\REAL\4295 (10).jpg,0,5d5b55f5573e9b74bf352983aab1fb26
data\train\FAKE\2735 (7).jpg,1,9107a307c7e21560f38d199c3a228bb8
data\train\FAKE\1674 (10).jpg,1,bc7eb2fa0e3e47c6f3b96b931d8f495c
data\train\REAL\2555 (9).jpg,0,557b205cbb4efba2f0050c8b43095ed3
data\train\FAKE\2994 (4).jpg,1,05e9701759f3a08eb5393f6d2f9793ec
data\train\REAL\2686 (10).jpg,0,f4f77c685f059352c06344b7318927a8
data\train\REAL\0924 (3).jpg,0,bc971608524548bb8464750b8a4a7c31
data\train\REAL\2515 (3).jpg,0,2456ed65a36652468ea1dbf831538439
data\train\FAKE\4367 (8).jpg,1,9dd9876d3ec7eebb2bc4de0ad2dd6330
data\train\FAKE\4588 (2).jpg,1,1be7cbb99334e55b58de1fbac9eb5bc4
data\train\FAKE\2449 (8).jpg,1,7099ac58cc54e0b3d20e22fe7858f2d4
data\train\REAL\1848 (9).jpg,0,7b620a0d90e38f14a2a320ac992d26d4
data\train\REAL\0323 (8).jpg,0,fe8db123bbe166aaac7c0051e5828ebe
data\train\REAL\0656 (8).jpg,0,15cebb5c11eea0f5809fc118063fc69d
data\train\REAL\2434 (3).jpg,0,43ef17ab9397975f5555231d3dee5e09
data\train\REAL\3760 (9).jpg,0,f9dff178781d133820d09d4afe995dd4
data\train\FAKE\5099 (10).jpg,1,e708ad55d00cec79de49c6ddebb2fe60
data\train\REAL\3055 (10).jpg,0,09afe0bc51218c526ea8ae803ef0dbca
data\train\REAL\0568 (7).jpg,0,7876a4a34b5fb0ebe21fdb1e26d74fc6
data\train\REAL\3900 (8).jpg,0,127bb27aba8605aceaae0b7fa47b577c
data\train\FAKE\4093 (2).jpg,1,5574504043ae831becb0ea02d6aea9c2
data\train\FAKE\4645 (10).jpg,1,abd235aa6e2ec851037dab8f6da7f4b0
data\train\REAL\0304 (9).jpg,0,57ab82ae69120cf2499e6a79ceccf0ee
data\train\FAKE\3225 (10).jpg,1,86d7be616e8438ffc11752583a3aa540
data\train\FAKE\1545 (2).jpg,1,0f9ce955a2bc93167441d8257b0e35da
data\train\REAL\0173 (7).jpg,0,592a1d35fed4b8f76d0ced29726fe621
data\train\REAL\1422 (7).jpg,0,59e94c743c8f1c3ce6d0f969a670650b
data\train\REAL\3583 (2).jpg,0,c1adf6cbea75d7a8c29a2a6dc6d884c0
data\train\FAKE\2336 (5).jpg,1,aefad049d489ffd7769f389b7f8b623b
data\train\FAKE\1412 (2).jpg,1,e6c61f79b0098625755678b31ec31b7f
data\train\REAL\0821 (10).jpg,0,f6379827a5f70d6c7b67a2942c22ae69
data\train\REAL\1267 (8).jpg,0,2e4fcef0417c340aa77d7e1fd8492277
data\train\FAKE\5499 (7).jpg,1,3c95807df324cd6e1861112bc4a87b6c
data\train\REAL\0475 (3).jpg,0,005213190876070ce05995eddd6053c8
data\train\REAL\1437 (10).jpg,0,50d0225591e923580bc3028d0b37caf2
data\train\REAL\4138 (2).jpg,0,595dfbbbde96e46f6f37b2ad5e30b3fa
data\train\REAL\4851 (4).jpg,0,0e15efdbecc4855b99955efdd412685d
data\train\REAL\2736 (8).jpg,0,23d0493470b59a6df3db8d0f5b61205c
data\train\FAKE\3831 (8).jpg,1,191d20516dec7b0b515c40115a993ad4
data\train\REAL\3511.jpg,0,33f99a411408626911c8c82c2f031547
data\train\FAKE\5891 (7).jpg,1,17c9959e7d05a63ff1926ff19f24e9eb
data\train\FAKE\3353 (8).jpg,1,4374d359a7e6f6a3fe3fd871ce5005ba
data\train\REAL\1217 (6).jpg,0,6f2ecef6e55472bbd839bb7f75983b34
data\train\REAL\2070 (5).jpg,0,100b2bda1f4d9a31aead5b1cf4e5985b
data\train\FAKE\2736 (8).jpg,1,f033a2e2d7d1315a83e35c7f2c79892f
data\train\REAL\3745 (2).jpg,0,d221d0f6408bc184af31a90d2c797f03
data\train\FAKE\2367 (4).jpg,1,3af19beed7f6861f6670730ccd452f6e
data\train\REAL\1284 (9).jpg,0,4fe3d9d2e0d2d3e9bdb0a79fb95bea11
data\train\FAKE\3837.jpg,1,4b3ac02b8b0382eb8ce7f42020be8bcf
data\train\FAKE\5306.jpg,1,e18439ae8496785f09fdda2045ed479b
data\train\FAKE\5271 (10).jpg,1,63d18874009bca0c0ed1a8e877b97cbf
data\train\FAKE\2420 (7).jpg,1,a635916a68e5f6594a923433939b0a24
data\train\FAKE\1170 (3).jpg,1,ee4e7632836499d19aa2e214277e73cc
data\train\REAL\2564 (3).jpg,0,24ef89d0421e378d5949ee5f2a00f6b4
data\train\FAKE\5230 (8).jpg,1,e8f12cea6caa6bc1ab2bdc464c92249e
data\train\REAL\4089 (2).jpg,0,74f93139a7221376c7bef670f65ba176
data\train\REAL\0759 (6).jpg,0,e9c0de3f08209d64f6344df132f29cec
data\train\REAL\2921 (2).jpg,0,e67ce7198825c0612523f4535a2ecea3
data\train\REAL\0401 (3).jpg,0,cb24dc7e3a1a743eb95cc55c24ec6dc4
data\train\FAKE\3408 (10).jpg,1,41226e4a020f505ea28b89f95b3ffeb2
data\train\FAKE\4004.jpg,1,3914f0ce9119cd2f80673026db2ce8e8
data\train\FAKE\4632 (7).jpg,1,945a63ec8f28b717b57d49c2c471a06f
data\train\REAL\3651 (6).jpg,0,8000b0da190a9cfc2d719928d4c19f63
data\train\FAKE\2082 (7).jpg,1,ca9005ed10852c6795793e9d2a04f84f
data\train\FAKE\3298 (6).jpg,1,fdee289f12ab86feed115dfc92e23a7a
data\train\FAKE\3516 (10).jpg,1,71144f10370839c7f7e5368e7e48daf1
data\train\FAKE\4237 (8).jpg,1,2f8dfcdd58e458195479cb868da91511
data\train\REAL\2317 (2).jpg,0,1c440dc70b8ce4536d2fff323355dc1f
data\train\FAKE\1051 (9).jpg,1,1ebe0aa04a2e2f29e29bcfc4de7b0497
data\train\FAKE\4946 (6).jpg,1,2d8f25c582684c41ca6378f880c24bc9
data\train\REAL\0958 (6).jpg,0,51010f54251d818afc8f99ad9bda16fb
data\train\FAKE\2611 (2).jpg,1,60fbe43c5c0d6ef208a718066c088114
data\train\REAL\1674 (9).jpg,0,5dc6ec7aec66ad9d24db7edb42006f29
data\train\FAKE\5353 (10).jpg,1,3c4f1f0123fd3e56a7a62650246736d8
data\train\FAKE\2378 (10).jpg,1,22b255bbc920db255bdc5b572317aeb8
data\train\REAL\3102 (4).jpg,0,ac7ebbf5ca0a7639321f6a0ce4462f85
data\train\REAL\2080 (5).jpg,0,7aebe03a2b59d15331bd55e18a151c47
data\train\FAKE\3732 (7).jpg,1,42fcc0002a5c334021615a78cbda661a
data\train\REAL\0911 (6).jpg,0,788f5717f186b742ce16d1c5c7d1061c
data\train\REAL\3802 (9).jpg,0,26733ce57a10254dedb374a1840ca429
data\train\FAKE\2680 (7).jpg,1,2f3ea13ef5e9e7f60fe83ebb6f6f48e3
data\train\FAKE\4569 (6).jpg,1,566fa25beb0843ef79ebec3beff06bf2
data\train\FAKE\3924 (5).jpg,1,ecf803e85f6e1dc6bef7ad5964f66f5b
data\train\FAKE\1565 (5).jpg,1,048137e7bf52c5900e56f9b88f218c97
data\train\FAKE\4582 (3).jpg,1,8a9e672ed6696a5af39c895126d44821
data\train\FAKE\1552 (4).jpg,1,6b3b5756edcc8ece7d1fbb97096d1b89
data\train\FAKE\5708 (7).jpg,1,a29953e5e3de3c2ce8ac2412842311b5
data\train\REAL\4722 (5).jpg,0,195620e51c80e39fe729e89796f20a0a
data\train\FAKE\4531 (7).jpg,1,33d354ea954d53d88db0d68c4a3f5e32
data\train\REAL\2464 (9).jpg,0,ee87c76d2ad6e078da89450c94b801d2
data\train\FAKE\2101 (5).jpg,1,060f0ee35fda956875168c94b127913e
data\train\FAKE\5613 (7).jpg,1,794bddf2b7326f692bc20bca409efc1e
data\train\REAL\0937 (8).jpg,0,2d92afed3034af75bc303bdf49cfbd2c
data\train\REAL\3254 (5).jpg,0,7eb89ec20f5957ab106d14d83016cbdf
data\train\REAL\0866 (8).jpg,0,2af9e35047099caf12589099fd7de97e
data\train\FAKE\4597 (9).jpg,1,72a14f5a22d722d1e58aad4d4d33aa0d
data\train\FAKE\4357 (5).jpg,1,0a7c5da0766fd954f5b5ea2738f48bb6
data\train\REAL\0540 (9).jpg,0,71932e91e10d890ecbfbad3e39cf809a
data\train\REAL\1077 (10).jpg,0,956a1aeb92ff6a2ff5ac5b7389d8e9e7
data\train\FAKE\2749.jpg,1,2d6e8778147042aafb42014d2740c252
data\train\REAL\2562 (2).jpg,0,52f972515896dc5de42a43b405613157
data\train\FAKE\4055 (4).jpg,1,28f1f73e62939759569b340aa1e6c4eb
data\train\FAKE\4425 (2).jpg,1,54003854bffea984e3ee0aa3513c4bdd
data\train\REAL\2865 (5).jpg,0,d820daecca7f772172dabf701c8e773d
data\train\REAL\2086 (8).jpg,0,2263aa49cdbae1de6042c45e818c17cf
data\train\FAKE\5483 (2).jpg,1,85f30d905cbd8d2cf0513b37174ecd66
data\train\FAKE\4864 (7).jpg,1,a8ff102c8a277b38bec8ec93c8f7e8bb
data\train\FAKE\4303 (7).jpg,1,831bf5a8ccc5b31822bfe426a87e1d15
data\train\REAL\4732 (7).jpg,0,12b5dd944a62bfab9e489ec937bdc27a
data\train\FAKE\1361 (3).jpg,1,c4730d1adefafdc31966fa46f21ca919
data\train\REAL\3502 (10).jpg,0,28b8539be8fdf7da56e0e04078541815
data\train\FAKE\2584 (7).jpg,1,1bb85580657e706d4b2ca39861ba40bf
data\train\FAKE\2056.jpg,1,be4f5c38536db93d4521217c6f3e37f3
data\train\FAKE\2840 (4).jpg,1,b9fafa6330b136d811e9ac9e8df85b8d
data\train\REAL\4174 (4).jpg,0,13bd19f580c6aad2e830a83c6492bb0b
data\train\FAKE\5981 (5).jpg,1,f8b136773e3c7151c1d4f6a833a0e470
data\train\REAL\4265 (7).jpg,0,a884f00d8079477467f99c05189fd3db
data\train\FAKE\1354 (4).jpg,1,dc546f495077b373852da250e741d766
data\train\REAL\2265 (7).jpg,0,0b8c9ccc389ab4774be5c46aae61478e
data\train\REAL\1745 (10).jpg,0,189c9534d5053ff8a92354e9d9240b57
data\train\FAKE\1327 (7).jpg,1,c856a6aa3194a65da8f5281dc7f639fe
data\train\FAKE\1060 (3).jpg,1,c6d590a1edd0f0c10952966da280dd98
data\train\REAL\2963 (9).jpg,0,2ed21a534908f1a856641c2003d37266
data\train\FAKE\2897 (4).jpg,1,afcdefcd6c27e4a419b56d8b94ba315e
data\train\FAKE\4484 (2).jpg,1,c25b62fb370c0d1c77da54fc8f5e6be7
data\train\FAKE\1367 (2).jpg,1,bbe5450ad2aec513bbe5f1aa73456d57
data\train\FAKE\2428.jpg,1,8d17cfc5bbf2f24eefc60e249d7cd4b9
data\train\REAL\2910 (5).jpg,0,b1477d489ded473b405ee6976849304c
data\train\FAKE\1578 (9).jpg,1,a6a1560bb7008e7b9880d504fe100491
data\train\REAL\3282 (7).jpg,0,59a79ce2a7c3d94e33d8a87fda392b85
data\train\FAKE\4043 (3).jpg,1,d0f23ecc8c2d4e4ae3d54b354673917f
data\train\REAL\3284 (9).jpg,0,156e56dd20c5557b6cd5dd2aba2d385e
data\train\FAKE\4271 (3).jpg,1,6c01b85cb5233c127008fb33eb0e3d84
data\train\FAKE\2656 (5).jpg,1,982b7beb8b69f72ee5d66e9d26936ad8
data\train\FAKE\2088 (10).jpg,1,618f6349febc4fc8acb283aae2961a7f
data\train\REAL\4532 (5).jpg,0,304a5f26ddd4f025e1af5cbb48a9ad4f
data\train\FAKE\5864 (2).jpg,1,de28b22ac0751c2e71c58198f4cf0485
data\train\REAL\1108 (4).jpg,0,de6379fe2ac9c7a66d535ab5c0635248
data\train\REAL\1420 (6).jpg,0,565eed6fa5335daab61c0348b9153bc6
data\train\FAKE\3885 (3).jpg,1,aa768cfad91b53d612f3265c8309312b
data\train\REAL\3423 (5).jpg,0,fa53e1c543dc5e90c1a262c1dc6196e0
data\train\REAL\1575.jpg,0,1267223b105c9548868be2195d25eabe
data\train\FAKE\3141 (2).jpg,1,b744cd94bc888dbdc64917a596b29ed3
data\train\REAL\1254 (9).jpg,0,cf9df6f4509fb8a7596ea693efb3737b
data\train\FAKE\1958 (2).jpg,1,725742f1f9d15f355ac285a6c993d53f
data\train\REAL\4548 (4).jpg,0,bf4eed60a14326ddbc56ac90e157338b
data\train\REAL\2528 (6).jpg,0,38b83cba33f4b54827c9a0cb5ac8d045
data\train\FAKE\4937 (7).jpg,1,ca1031962c194c6ac551704827ee83ca
data\train\FAKE\4753 (7).jpg,1,d095b16bf17918e3da69a8119a8b4976
data\train\FAKE\4727 (3).jpg,1,2d1ae62ad15d775bae80e966b1b3a18f
data\train\FAKE\4845 (5).jpg,1,1437573b7feadf59b1e0e290c33cee21
data\train\FAKE\2570 (9).jpg,1,f9bc1c7935d8603395b11defa3813121
data\train\REAL\2680 (8).jpg,0,0d1c3161587b0c5a83bc459313adfffc
data\train\REAL\2763 (4).jpg,0,955675707d239b39e8880da4c0db58af
